argc=1, argv[0]=./ex1
Use: trainprofile [steps_per_sec]
Will use default time profile
Step size of 0.100000
Number of values in profile = 1801 for 1801 expected
0.00000000000000, 0.00000000000000
0.10000000000000, 0.00049293600000
0.20000000000000, 0.00098587200000
0.30000000000000, 0.00147880800000
0.40000000000000, 0.00197174400000
0.50000000000000, 0.00246468000000
0.60000000000000, 0.00295761600000
0.70000000000000, 0.00345055200000
0.80000000000000, 0.00394348800000
0.90000000000000, 0.00443642400000
1.00000000000000, 0.00492936000000
1.10000000000000, 0.00542229600000
1.20000000000000, 0.00591523200000
1.30000000000000, 0.00640816800000
1.40000000000000, 0.00690110400000
1.50000000000000, 0.00739404000000
1.60000000000000, 0.00788697600000
1.70000000000000, 0.00837991200000
1.80000000000000, 0.00887284800000
1.90000000000000, 0.00936578400000
2.00000000000000, 0.00985872000000
2.10000000000000, 0.01035165600000
2.20000000000000, 0.01084459200000
2.30000000000000, 0.01133752800000
2.40000000000000, 0.01183046400000
2.50000000000000, 0.01232340000000
2.60000000000000, 0.01281633600000
2.70000000000000, 0.01330927200000
2.80000000000000, 0.01380220800000
2.90000000000000, 0.01429514400000
3.00000000000000, 0.01478808000000
3.10000000000000, 0.01528101600000
3.20000000000000, 0.01577395200000
3.30000000000000, 0.01626688800000
3.40000000000000, 0.01675982400000
3.50000000000000, 0.01725276000000
3.60000000000000, 0.01774569600000
3.70000000000000, 0.01823863200000
3.80000000000000, 0.01873156800000
3.90000000000000, 0.01922450400000
4.00000000000000, 0.01971744000000
4.10000000000000, 0.02021037600000
4.20000000000000, 0.02070331200000
4.30000000000000, 0.02119624800000
4.40000000000000, 0.02168918400000
4.50000000000000, 0.02218212000000
4.60000000000000, 0.02267505600000
4.70000000000000, 0.02316799200000
4.80000000000000, 0.02366092800000
4.90000000000000, 0.02415386400000
5.00000000000000, 0.02464680000000
5.10000000000000, 0.02513973600000
5.20000000000000, 0.02563267200000
5.30000000000000, 0.02612560800000
5.40000000000000, 0.02661854400000
5.50000000000000, 0.02711148000000
5.60000000000000, 0.02760441600000
5.70000000000000, 0.02809735200000
5.80000000000000, 0.02859028800000
5.90000000000000, 0.02908322400000
6.00000000000000, 0.02957616000000
6.10000000000000, 0.03006909600000
6.20000000000000, 0.03056203200000
6.30000000000000, 0.03105496800000
6.40000000000000, 0.03154790400000
6.50000000000000, 0.03204084000000
6.60000000000000, 0.03253377600000
6.70000000000000, 0.03302671200000
6.80000000000000, 0.03351964800000
6.90000000000000, 0.03401258400000
7.00000000000000, 0.03450552000000
7.10000000000000, 0.03499845600000
7.20000000000000, 0.03549139200000
7.30000000000000, 0.03598432800000
7.40000000000000, 0.03647726400000
7.50000000000000, 0.03697020000000
7.60000000000000, 0.03746313600000
7.70000000000000, 0.03795607200000
7.80000000000000, 0.03844900800000
7.90000000000000, 0.03894194400000
8.00000000000000, 0.03943488000000
8.10000000000000, 0.03992781600000
8.20000000000000, 0.04042075200000
8.30000000000000, 0.04091368800000
8.40000000000000, 0.04140662400000
8.50000000000000, 0.04189956000000
8.60000000000000, 0.04239249600000
8.70000000000000, 0.04288543200000
8.80000000000000, 0.04337836800000
8.90000000000000, 0.04387130400000
9.00000000000000, 0.04436424000000
9.10000000000000, 0.04485717600000
9.20000000000000, 0.04535011200000
9.30000000000000, 0.04584304800000
9.40000000000000, 0.04633598400000
9.50000000000000, 0.04682892000000
9.60000000000000, 0.04732185600000
9.70000000000000, 0.04781479200000
9.80000000000000, 0.04830772800000
9.90000000000000, 0.04880066400000
10.00000000000000, 0.04929360000000
10.10000000000000, 0.04978653600000
10.20000000000000, 0.05027947200000
10.30000000000000, 0.05077240800000
10.40000000000000, 0.05126534400000
10.50000000000000, 0.05175828000000
10.60000000000000, 0.05225121600000
10.70000000000000, 0.05274415200000
10.80000000000000, 0.05323708800000
10.90000000000000, 0.05373002400000
11.00000000000000, 0.05422296000000
11.10000000000000, 0.05471589600000
11.20000000000000, 0.05520883200000
11.30000000000000, 0.05570176800000
11.40000000000000, 0.05619470400000
11.50000000000000, 0.05668764000000
11.60000000000000, 0.05718057600000
11.70000000000000, 0.05767351200000
11.80000000000000, 0.05816644800000
11.90000000000000, 0.05865938400000
12.00000000000000, 0.05915232000000
12.10000000000000, 0.05964525600000
12.20000000000000, 0.06013819200000
12.30000000000000, 0.06063112800000
12.40000000000000, 0.06112406400000
12.50000000000000, 0.06161700000000
12.60000000000000, 0.06210993600000
12.70000000000000, 0.06260287200000
12.80000000000000, 0.06309580800000
12.90000000000000, 0.06358874400000
13.00000000000000, 0.06408168000000
13.10000000000000, 0.06457461600000
13.20000000000000, 0.06506755200000
13.30000000000000, 0.06556048800000
13.40000000000000, 0.06605342400000
13.50000000000000, 0.06654636000000
13.60000000000000, 0.06703929600000
13.70000000000000, 0.06753223200000
13.80000000000000, 0.06802516800000
13.90000000000000, 0.06851810400000
14.00000000000000, 0.06901104000000
14.10000000000000, 0.06950397600000
14.20000000000000, 0.06999691200000
14.30000000000000, 0.07048984800000
14.40000000000000, 0.07098278400000
14.50000000000000, 0.07147572000000
14.60000000000000, 0.07196865600000
14.70000000000000, 0.07246159200000
14.80000000000000, 0.07295452800000
14.90000000000000, 0.07344746400000
15.00000000000000, 0.07394040000000
15.10000000000000, 0.07443333600000
15.20000000000000, 0.07492627200000
15.30000000000000, 0.07541920800000
15.40000000000000, 0.07591214400000
15.50000000000000, 0.07640508000000
15.60000000000000, 0.07689801600000
15.70000000000000, 0.07739095200000
15.80000000000000, 0.07788388800000
15.90000000000000, 0.07837682400000
16.00000000000000, 0.07886976000000
16.10000000000000, 0.07936269600000
16.20000000000000, 0.07985563200000
16.30000000000000, 0.08034856800000
16.40000000000000, 0.08084150400000
16.50000000000000, 0.08133444000000
16.60000000000000, 0.08182737600000
16.70000000000000, 0.08232031200000
16.80000000000000, 0.08281324800000
16.90000000000000, 0.08330618400000
17.00000000000000, 0.08379912000000
17.10000000000000, 0.08429205600000
17.20000000000000, 0.08478499200000
17.30000000000000, 0.08527792800000
17.40000000000000, 0.08577086400000
17.50000000000000, 0.08626380000000
17.60000000000000, 0.08675673600000
17.70000000000000, 0.08724967200000
17.80000000000000, 0.08774260800000
17.90000000000000, 0.08823554400000
18.00000000000000, 0.08872848000000
18.10000000000000, 0.08922141600000
18.20000000000000, 0.08971435200000
18.30000000000000, 0.09020728800000
18.40000000000000, 0.09070022400000
18.50000000000000, 0.09119316000000
18.60000000000000, 0.09168609600000
18.70000000000000, 0.09217903200000
18.80000000000000, 0.09267196800000
18.90000000000000, 0.09316490400000
19.00000000000000, 0.09365784000000
19.10000000000000, 0.09415077600000
19.20000000000000, 0.09464371200000
19.30000000000000, 0.09513664800000
19.40000000000000, 0.09562958400000
19.50000000000000, 0.09612252000000
19.60000000000000, 0.09661545600000
19.70000000000000, 0.09710839200000
19.80000000000000, 0.09760132800000
19.90000000000000, 0.09809426400000
20.00000000000000, 0.09858720000000
20.10000000000000, 0.09908013600000
20.20000000000000, 0.09957307200000
20.30000000000000, 0.10006600800000
20.40000000000000, 0.10055894400000
20.50000000000000, 0.10105188000000
20.60000000000000, 0.10154481600000
20.70000000000000, 0.10203775200000
20.80000000000000, 0.10253068800000
20.90000000000000, 0.10302362400000
21.00000000000000, 0.10351656000000
21.10000000000000, 0.10400949600000
21.20000000000000, 0.10450243200000
21.30000000000000, 0.10499536800000
21.40000000000000, 0.10548830400000
21.50000000000000, 0.10598124000000
21.60000000000000, 0.10647417600000
21.70000000000000, 0.10696711200000
21.80000000000000, 0.10746004800000
21.90000000000000, 0.10795298400000
22.00000000000000, 0.10844592000000
22.10000000000000, 0.10893885600000
22.20000000000000, 0.10943179200000
22.30000000000000, 0.10992472800000
22.40000000000000, 0.11041766400000
22.50000000000000, 0.11091060000000
22.60000000000000, 0.11140353600000
22.70000000000000, 0.11189647200000
22.80000000000000, 0.11238940800000
22.90000000000000, 0.11288234400000
23.00000000000000, 0.11337528000000
23.10000000000000, 0.11386821600000
23.20000000000000, 0.11436115200000
23.30000000000000, 0.11485408800000
23.40000000000000, 0.11534702400000
23.50000000000000, 0.11583996000000
23.60000000000000, 0.11633289600000
23.70000000000000, 0.11682583200000
23.80000000000000, 0.11731876800000
23.90000000000000, 0.11781170400000
24.00000000000000, 0.11830464000000
24.10000000000000, 0.11879757600000
24.20000000000000, 0.11929051200000
24.30000000000000, 0.11978344800000
24.40000000000000, 0.12027638400000
24.50000000000000, 0.12076932000000
24.60000000000000, 0.12126225600000
24.70000000000000, 0.12175519200000
24.80000000000000, 0.12224812800000
24.90000000000000, 0.12274106400000
25.00000000000000, 0.12323400000000
25.10000000000000, 0.12372693600000
25.20000000000000, 0.12421987200000
25.30000000000000, 0.12471280800000
25.40000000000000, 0.12520574400000
25.50000000000000, 0.12569868000000
25.60000000000000, 0.12619161600000
25.70000000000000, 0.12668455200000
25.80000000000000, 0.12717748800000
25.90000000000000, 0.12767042400000
26.00000000000000, 0.12816336000000
26.10000000000000, 0.12865629600000
26.20000000000000, 0.12914923200000
26.30000000000000, 0.12964216800000
26.40000000000000, 0.13013510400000
26.50000000000000, 0.13062804000000
26.60000000000000, 0.13112097600000
26.70000000000000, 0.13161391200000
26.80000000000000, 0.13210684800000
26.90000000000000, 0.13259978400000
27.00000000000000, 0.13309272000000
27.10000000000000, 0.13358565600000
27.20000000000000, 0.13407859200000
27.30000000000000, 0.13457152800000
27.40000000000000, 0.13506446400000
27.50000000000000, 0.13555740000000
27.60000000000000, 0.13605033600000
27.70000000000000, 0.13654327200000
27.80000000000000, 0.13703620800000
27.90000000000000, 0.13752914400000
28.00000000000000, 0.13802208000000
28.10000000000000, 0.13851501600000
28.20000000000000, 0.13900795200000
28.30000000000000, 0.13950088800000
28.40000000000000, 0.13999382400000
28.50000000000000, 0.14048676000000
28.60000000000000, 0.14097969600000
28.70000000000000, 0.14147263200000
28.80000000000000, 0.14196556800000
28.90000000000000, 0.14245850400000
29.00000000000000, 0.14295144000000
29.10000000000000, 0.14344437600000
29.20000000000000, 0.14393731200000
29.30000000000000, 0.14443024800000
29.40000000000000, 0.14492318400000
29.50000000000000, 0.14541612000000
29.60000000000000, 0.14590905600000
29.70000000000000, 0.14640199200000
29.80000000000000, 0.14689492800000
29.90000000000000, 0.14738786400000
30.00000000000000, 0.14788080000000
30.10000000000000, 0.14837373600000
30.20000000000000, 0.14886667200000
30.30000000000000, 0.14935960800000
30.40000000000000, 0.14985254400000
30.50000000000000, 0.15034548000000
30.60000000000000, 0.15083841600000
30.70000000000000, 0.15133135200000
30.80000000000000, 0.15182428800000
30.90000000000000, 0.15231722400000
31.00000000000000, 0.15281016000000
31.10000000000000, 0.15330309600000
31.20000000000000, 0.15379603200000
31.30000000000000, 0.15428896800000
31.40000000000000, 0.15478190400000
31.50000000000000, 0.15527484000000
31.60000000000000, 0.15576777600000
31.70000000000000, 0.15626071200000
31.80000000000000, 0.15675364800000
31.90000000000000, 0.15724658400000
32.00000000000000, 0.15773952000000
32.10000000000000, 0.15823245600000
32.20000000000000, 0.15872539200000
32.30000000000000, 0.15921832800000
32.40000000000000, 0.15971126400000
32.50000000000000, 0.16020420000000
32.60000000000000, 0.16069713600000
32.70000000000000, 0.16119007200000
32.80000000000000, 0.16168300800000
32.90000000000000, 0.16217594400000
33.00000000000000, 0.16266888000000
33.10000000000000, 0.16316181600000
33.20000000000000, 0.16365475200000
33.30000000000000, 0.16414768800000
33.40000000000000, 0.16464062400000
